method,phase,model,parallel_size,policy,segment,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape
enhanced_direct,decode,deepseek-v2-lite,8,all,all,54,0.3718710670713437,0.2855643219141394,0.37219119528231426,0.3734384837240016,0.28137257563628254,0.14068628781814127,0.013742444475612878,0.36598448473868656,0.2853508662465483
enhanced_direct,decode,deepseek-v2-lite,8,all,burstgpt_1,9,0.3185963573479771,0.39627232494122744,0.3527907678315901,0.43718853508837136,0.27219823127303816,0.13609911563651908,0.011442909677338957,0.32454604620895044,0.3969394432953099
enhanced_direct,decode,deepseek-v2-lite,8,all,burstgpt_2,9,0.40787652014856396,0.3176759030223559,0.4784684515424192,0.5566064250509866,0.7691063008348492,0.3845531504174246,0.04078394569163427,0.3981907907099582,0.30932084169953145
enhanced_direct,decode,deepseek-v2-lite,8,all,burstgpt_3,9,0.6345039337728062,0.7392485405692161,0.20735404434998264,0.16496095969456273,0.30825038722129355,0.15412519361064678,0.015797995770138535,0.6017780553910018,0.7080851722711982
enhanced_direct,decode,deepseek-v2-lite,8,all,mooncake_conversation,12,0.41565304405502407,0.27243159623212304,0.34863910985289454,0.3488072626393726,0.08676420174059045,0.043382100870295225,0.00378758019278141,0.41282414251146776,0.27395967418404155
enhanced_direct,decode,deepseek-v2-lite,8,all,mooncake_synthetic,3,0.15158156177351492,0.0740943719816297,0.17717154712546948,0.17717154712546948,0.1704889830763612,0.0852444915381806,0.0073075891535385245,0.15136625422331648,0.07424718670088826
enhanced_direct,decode,deepseek-v2-lite,8,all,mooncake_toolagent,12,0.19913875887063318,0.1259369557377008,0.5029684343431584,0.5022948354317585,0.1246239533567051,0.06231197667835255,0.005207884304758094,0.20287830602435966,0.13209628436376175
enhanced_direct,decode,deepseek-v2-lite,8,balanced,all,18,0.5563468557196138,0.5712471165934007,0.380784212595392,0.4097485611779175,0.32980447281588876,0.16490223640794438,0.015318849162150582,0.5464405022499258,0.5637039158559359
enhanced_direct,decode,deepseek-v2-lite,8,balanced,burstgpt_1,3,0.49240445435827457,0.5082247174704615,0.6781951971209442,0.8784573464119356,0.42576591424853133,0.21288295712426566,0.01804360841666205,0.5031489114900751,0.5245370177773406
enhanced_direct,decode,deepseek-v2-lite,8,balanced,burstgpt_2,3,0.36325736052895063,0.3102294983874955,0.5746771220748956,0.7639594852190099,0.8975403639268297,0.44877018196341484,0.04640281407916561,0.37011563866520475,0.3230532522790958
enhanced_direct,decode,deepseek-v2-lite,8,balanced,burstgpt_3,3,0.868185274317066,0.9400758821015925,0.24712683845866468,0.14612357876371984,0.43303872042558783,0.21651936021279392,0.018043709325625937,0.8205635816960392,0.8932973697282042
enhanced_direct,decode,deepseek-v2-lite,8,balanced,mooncake_conversation,4,0.8702105192827708,0.868125737615801,0.2527307565407592,0.2529507531190826,0.04203309649474132,0.02101654824737066,0.001796021245839035,0.8486557461804262,0.8466983067800375
enhanced_direct,decode,deepseek-v2-lite,8,balanced,mooncake_synthetic,1,0.18485226798188042,0.18485226798188042,0.039524078769009284,0.039524078769009284,0.06900889509919915,0.034504447549599575,0.002976230471502991,0.18008809802519923,0.18008809802519923
enhanced_direct,decode,deepseek-v2-lite,8,balanced,mooncake_toolagent,4,0.29425194755680295,0.2939167698958458,0.32591781220537414,0.32541628830283753,0.10757605845124667,0.053788029225623334,0.004527143499872628,0.2949333905494512,0.2945915424793807
enhanced_direct,decode,deepseek-v2-lite,8,latency,all,18,0.24991702447286934,0.17714771660713313,0.37823431894002657,0.35693517827996984,0.14621387393096502,0.07310693696548251,0.006092840906295202,0.24483071448969695,0.17746691590387442
enhanced_direct,decode,deepseek-v2-lite,8,latency,burstgpt_1,3,0.3590845460006585,0.42070119704022757,0.08181692137644128,0.057913442246156875,0.21076583583647066,0.10538291791823533,0.008782169855970927,0.3484240063096034,0.40978683258216264
enhanced_direct,decode,deepseek-v2-lite,8,latency,burstgpt_2,3,0.32229627004563494,0.2841877707611256,0.3436901327542144,0.4668652417557862,0.4945410096772182,0.2472705048386091,0.020606965215554097,0.30883561708517554,0.2684633134557995
enhanced_direct,decode,deepseek-v2-lite,8,latency,burstgpt_3,3,0.6207696386369029,0.7179511260704573,0.18416823400231885,0.17570533522568285,0.11932727063178672,0.05966363531589336,0.004972388566379264,0.6021920510011952,0.6986277598556717
enhanced_direct,decode,deepseek-v2-lite,8,latency,mooncake_conversation,4,0.11955808863366053,0.11861171983859253,0.38581491358549364,0.38577143758876165,0.013608745138844993,0.0068043725694224965,0.0005675951248686964,0.12204779195919697,0.1211086164450682
enhanced_direct,decode,deepseek-v2-lite,8,latency,mooncake_synthetic,1,0.0073287956712421295,0.0073287956712421295,0.1444323983192248,0.1444323983192248,0.06276114576109121,0.031380572880545604,0.002615487868000201,0.00560844946782139,0.00560844946782139
enhanced_direct,decode,deepseek-v2-lite,8,latency,mooncake_toolagent,4,0.026623481564043726,0.0263669838658351,0.8228749559650888,0.8222589753148063,0.010187814001118173,0.005093907000559087,0.00042517425803144414,0.033699555080503506,0.0334282171073281
enhanced_direct,decode,deepseek-v2-lite,8,throughput,all,18,0.3093493210215477,0.2840279983622112,0.35755505431152423,0.35363171171411767,0.3680993801619939,0.18404969008099695,0.019815643358392858,0.3066822374764367,0.28383569264865166
enhanced_direct,decode,deepseek-v2-lite,8,throughput,burstgpt_1,3,0.10430007168499818,0.1043596744080244,0.2983601849973845,0.3751948166070216,0.18006294373411233,0.09003147186705616,0.007502950759383886,0.12206522082717275,0.12594337113160894
enhanced_direct,decode,deepseek-v2-lite,8,throughput,burstgpt_2,3,0.5380759298711064,0.42453410257977064,0.5170380997981475,0.4389945481781638,0.9152375289004997,0.45761876445024985,0.055342057780183106,0.5156211163794945,0.3979797696065876
