parallelism,method,phase,slice_type,slice_value,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape,evidence_set
tp,h0_plus_dnn_residual,prefill,model,deepseek-v2-lite,90,0.04045039879124587,0.06163504384113542,0.07422823459625906,0.03803389991480941,0.6382556047519303,0.31912780237596516,0.03534206623132089,0.0698631566341545,0.03842575078736174,original_fixed_repeated
tp,h0_plus_dnn_residual,prefill,model,qwen3-30b-a3b,90,0.04107886106763013,0.062104197535578165,0.07422802409799636,0.03803334294600425,0.6382471945150111,0.31912359725750555,0.03534231040804062,0.06986243470269013,0.03842453394101057,original_fixed_repeated
tp,h0_plus_dnn_residual,prefill,model,qwen3-8b,90,0.04100287475625097,0.062053087116518094,0.07422805077435886,0.03803332777763261,0.5757859548624619,0.28789297743123093,0.031669908970941976,0.0719174144010022,0.03823220465722035,original_fixed_repeated
tp,h0_plus_dnn_residual,prefill,policy,balanced,90,0.042903535079530646,0.048185652336607335,0.07422810629347446,0.03803344451904891,0.5351700710391137,0.26758503551955687,0.03422734578016054,0.07087876806186169,0.03804683144293764,original_fixed_repeated
tp,h0_plus_dnn_residual,prefill,policy,latency,90,0.04537270047431447,0.07345107357923239,0.07422810667996792,0.038033413114733246,0.6696272116222995,0.3348136058111498,0.03579077251028242,0.06818789992919538,0.03894498202429396,original_fixed_repeated
tp,h0_plus_dnn_residual,prefill,policy,throughput,90,0.034255899061281854,0.036404840270604914,0.07422809649517192,0.03803345729854628,0.64749147146799,0.323745735733995,0.03233616731986052,0.07257633774678976,0.03798879608678552,original_fixed_repeated
tp,h0_plus_dnn_residual,prefill,parallel_size,2,90,0.04084404729298812,0.06197293417702108,0.07422810315620476,0.03803343831077614,0.6174360470950246,0.3087180235475123,0.03411874082195422,0.07054766849085314,0.038331047647707644,original_fixed_repeated
tp,h0_plus_dnn_residual,prefill,parallel_size,4,90,0.04084404660972291,0.06197293522611526,0.07422810315620476,0.03803343831077614,0.6174313081433204,0.3087156540716602,0.03411823844026949,0.07054766853458926,0.03833104769731088,original_fixed_repeated
tp,h0_plus_dnn_residual,prefill,parallel_size,8,90,0.04084404071241593,0.061972929686455014,0.07422810315620476,0.03803343831077614,0.6174213988910581,0.30871069944552904,0.034117306348079766,0.07054766871240443,0.0383310477632598,original_fixed_repeated
tp,h0_plus_dnn_residual,prefill,source,burstgpt,243,0.03015578541164373,0.030824387325482715,0.07984561642829927,0.05605335592694099,0.6264474016530469,0.31322370082652345,0.03480059358240911,0.07563922983343342,0.05512996407594655,original_fixed_repeated
tp,h0_plus_dnn_residual,prefill,source,mooncake,27,0.13703838001229632,0.18011236889784618,0.023670483707354244,0.023670361804016608,0.5362692322205885,0.26813461611029427,0.027975609792662944,0.024723617291922014,0.024631885334181328,original_fixed_repeated
tp,h0_plus_dnn_residual,decode,overall,all,270,0.19000420592467723,0.13938656139155892,0.027679596994739947,0.015718437729748257,0.4547430944571266,0.2273715472285633,0.021876791783633023,0.18224491152069525,0.13423456911363568,original_fixed_repeated
