timestamp, index, pstate, memory.used [MiB], utilization.gpu [%], power.draw [W]
2026/08/12 07:45:06.541, 5, P0, 160131 MiB, 52 %, 261.97 W
2026/08/12 07:45:06.541, 6, P0, 160131 MiB, 70 %, 261.55 W
2026/08/12 07:45:06.541, 7, P0, 159171 MiB, 87 %, 261.84 W
2026/08/12 07:45:07.541, 0, P0, 160219 MiB, 83 %, 265.63 W
2026/08/12 07:45:07.541, 1, P0, 160411 MiB, 77 %, 268.95 W
2026/08/12 07:45:07.542, 2, P0, 160411 MiB, 92 %, 269.42 W
2026/08/12 07:45:07.542, 3, P0, 160411 MiB, 28 %, 258.87 W
2026/08/12 07:45:07.542, 4, P0, 160411 MiB, 88 %, 259.05 W
2026/08/12 07:45:07.542, 5, P0, 160411 MiB, 61 %, 262.89 W
2026/08/12 07:45:07.542, 6, P0, 160411 MiB, 48 %, 265.34 W
2026/08/12 07:45:07.542, 7, P0, 159451 MiB, 86 %, 278.79 W
2026/08/12 07:45:08.542, 0, P0, 160219 MiB, 80 %, 290.25 W
2026/08/12 07:45:08.542, 1, P0, 160411 MiB, 85 %, 281.60 W
2026/08/12 07:45:08.542, 2, P0, 160411 MiB, 82 %, 286.65 W
2026/08/12 07:45:08.542, 3, P0, 160411 MiB, 25 %, 270.77 W
2026/08/12 07:45:08.542, 4, P0, 160411 MiB, 81 %, 282.72 W
2026/08/12 07:45:08.542, 5, P0, 160411 MiB, 57 %, 281.54 W
2026/08/12 07:45:08.542, 6, P0, 160411 MiB, 84 %, 296.85 W
2026/08/12 07:45:08.542, 7, P0, 159451 MiB, 88 %, 289.11 W
2026/08/12 07:45:09.542, 0, P0, 160219 MiB, 72 %, 265.77 W
2026/08/12 07:45:09.542, 1, P0, 160411 MiB, 85 %, 267.83 W
2026/08/12 07:45:09.542, 2, P0, 160411 MiB, 91 %, 266.26 W
2026/08/12 07:45:09.542, 3, P0, 160411 MiB, 54 %, 259.34 W
2026/08/12 07:45:09.542, 4, P0, 160411 MiB, 90 %, 265.85 W
2026/08/12 07:45:09.542, 5, P0, 160411 MiB, 53 %, 269.04 W
2026/08/12 07:45:09.542, 6, P0, 160411 MiB, 86 %, 272.44 W
2026/08/12 07:45:09.542, 7, P0, 159451 MiB, 94 %, 273.82 W
2026/08/12 07:45:10.542, 0, P0, 160219 MiB, 50 %, 260.92 W
2026/08/12 07:45:10.543, 1, P0, 160411 MiB, 87 %, 264.32 W
2026/08/12 07:45:10.544, 2, P0, 160411 MiB, 83 %, 259.36 W
2026/08/12 07:45:10.546, 3, P0, 160411 MiB, 22 %, 257.14 W
2026/08/12 07:45:10.547, 4, P0, 160411 MiB, 84 %, 258.79 W
2026/08/12 07:45:10.548, 5, P0, 160411 MiB, 51 %, 264.29 W
2026/08/12 07:45:10.549, 6, P0, 160411 MiB, 90 %, 266.19 W
2026/08/12 07:45:10.550, 7, P0, 159451 MiB, 82 %, 266.87 W
2026/08/12 07:45:11.552, 0, P0, 160435 MiB, 70 %, 275.17 W
2026/08/12 07:45:11.552, 1, P0, 160627 MiB, 83 %, 291.73 W
2026/08/12 07:45:11.552, 2, P0, 160627 MiB, 93 %, 279.98 W
2026/08/12 07:45:11.552, 3, P0, 160627 MiB, 37 %, 285.82 W
2026/08/12 07:45:11.552, 4, P0, 160627 MiB, 81 %, 269.63 W
2026/08/12 07:45:11.552, 5, P0, 160627 MiB, 79 %, 285.45 W
2026/08/12 07:45:11.552, 6, P0, 160627 MiB, 87 %, 285.78 W
2026/08/12 07:45:11.552, 7, P0, 159667 MiB, 60 %, 277.27 W
2026/08/12 07:45:12.552, 0, P0, 160435 MiB, 74 %, 267.68 W
2026/08/12 07:45:12.552, 1, P0, 160627 MiB, 91 %, 267.58 W
2026/08/12 07:45:12.552, 2, P0, 160627 MiB, 76 %, 262.70 W
2026/08/12 07:45:12.552, 3, P0, 160627 MiB, 40 %, 267.51 W
2026/08/12 07:45:12.552, 4, P0, 160627 MiB, 82 %, 262.98 W
2026/08/12 07:45:12.552, 5, P0, 160627 MiB, 77 %, 269.08 W
2026/08/12 07:45:12.552, 6, P0, 160627 MiB, 82 %, 272.35 W
2026/08/12 07:45:12.552, 7, P0, 159667 MiB, 85 %, 268.87 W
2026/08/12 07:45:13.552, 0, P0, 160435 MiB, 60 %, 262.89 W
2026/08/12 07:45:13.552, 1, P0, 160627 MiB, 69 %, 264.96 W
2026/08/12 07:45:13.552, 2, P0, 160627 MiB, 87 %, 260.44 W
2026/08/12 07:45:13.552, 3, P0, 160627 MiB, 51 %, 257.10 W
2026/08/12 07:45:13.552, 4, P0, 160627 MiB, 83 %, 259.47 W
2026/08/12 07:45:13.552, 5, P0, 160627 MiB, 41 %, 264.03 W
2026/08/12 07:45:13.552, 6, P0, 160627 MiB, 88 %, 266.66 W
2026/08/12 07:45:13.552, 7, P0, 159667 MiB, 62 %, 265.43 W
2026/08/12 07:45:14.552, 0, P0, 160435 MiB, 85 %, 260.89 W
2026/08/12 07:45:14.552, 1, P0, 160627 MiB, 92 %, 261.10 W
2026/08/12 07:45:14.552, 2, P0, 160627 MiB, 83 %, 256.06 W
2026/08/12 07:45:14.552, 3, P0, 160627 MiB, 25 %, 253.94 W
2026/08/12 07:45:14.552, 4, P0, 160627 MiB, 87 %, 255.96 W
2026/08/12 07:45:14.552, 5, P0, 160627 MiB, 51 %, 262.24 W
2026/08/12 07:45:14.552, 6, P0, 160627 MiB, 85 %, 262.12 W
2026/08/12 07:45:14.552, 7, P0, 159667 MiB, 91 %, 262.66 W
2026/08/12 07:45:15.552, 0, P0, 160435 MiB, 81 %, 265.16 W
2026/08/12 07:45:15.553, 1, P0, 160627 MiB, 90 %, 262.66 W
2026/08/12 07:45:15.553, 2, P0, 160627 MiB, 90 %, 259.47 W
2026/08/12 07:45:15.553, 3, P0, 160627 MiB, 14 %, 256.97 W
2026/08/12 07:45:15.553, 4, P0, 160627 MiB, 74 %, 258.28 W
2026/08/12 07:45:15.553, 5, P0, 160627 MiB, 59 %, 264.38 W
2026/08/12 07:45:15.553, 6, P0, 160627 MiB, 88 %, 266.06 W
2026/08/12 07:45:15.553, 7, P0, 159667 MiB, 90 %, 265.34 W
2026/08/12 07:45:16.553, 0, P0, 160435 MiB, 68 %, 261.02 W
2026/08/12 07:45:16.553, 1, P0, 160627 MiB, 88 %, 259.15 W
2026/08/12 07:45:16.553, 2, P0, 160627 MiB, 89 %, 254.87 W
2026/08/12 07:45:16.553, 3, P0, 160627 MiB, 24 %, 254.00 W
2026/08/12 07:45:16.553, 4, P0, 160627 MiB, 79 %, 254.47 W
2026/08/12 07:45:16.553, 5, P0, 160627 MiB, 53 %, 261.17 W
2026/08/12 07:45:16.553, 6, P0, 160627 MiB, 81 %, 261.96 W
2026/08/12 07:45:16.553, 7, P0, 159667 MiB, 89 %, 262.05 W
2026/08/12 07:45:17.553, 0, P0, 160435 MiB, 74 %, 259.98 W
2026/08/12 07:45:17.553, 1, P0, 160627 MiB, 91 %, 259.74 W
2026/08/12 07:45:17.553, 2, P0, 160627 MiB, 90 %, 255.13 W
2026/08/12 07:45:17.553, 3, P0, 160627 MiB, 49 %, 254.05 W
2026/08/12 07:45:17.553, 4, P0, 160627 MiB, 84 %, 253.71 W
2026/08/12 07:45:17.553, 5, P0, 160627 MiB, 66 %, 260.79 W
2026/08/12 07:45:17.553, 6, P0, 160627 MiB, 86 %, 261.98 W
2026/08/12 07:45:17.553, 7, P0, 159667 MiB, 32 %, 261.61 W
2026/08/12 07:45:18.553, 0, P0, 160435 MiB, 81 %, 284.18 W
2026/08/12 07:45:18.553, 1, P0, 160627 MiB, 93 %, 279.60 W
2026/08/12 07:45:18.553, 2, P0, 160627 MiB, 80 %, 274.58 W
2026/08/12 07:45:18.553, 3, P0, 160627 MiB, 46 %, 270.25 W
2026/08/12 07:45:18.553, 4, P0, 160627 MiB, 76 %, 274.20 W
2026/08/12 07:45:18.553, 5, P0, 160627 MiB, 71 %, 282.05 W
2026/08/12 07:45:18.553, 6, P0, 160627 MiB, 87 %, 285.64 W
2026/08/12 07:45:18.553, 7, P0, 159667 MiB, 87 %, 280.32 W
2026/08/12 07:45:19.553, 0, P0, 160435 MiB, 80 %, 264.68 W
2026/08/12 07:45:19.553, 1, P0, 160627 MiB, 87 %, 263.86 W
2026/08/12 07:45:19.553, 2, P0, 160627 MiB, 86 %, 259.46 W
2026/08/12 07:45:19.553, 3, P0, 160627 MiB, 38 %, 255.78 W
2026/08/12 07:45:19.553, 4, P0, 160627 MiB, 84 %, 258.66 W
2026/08/12 07:45:19.554, 5, P0, 160627 MiB, 54 %, 265.62 W
2026/08/12 07:45:19.554, 6, P0, 160627 MiB, 82 %, 265.82 W
2026/08/12 07:45:19.554, 7, P0, 159667 MiB, 79 %, 264.15 W
2026/08/12 07:45:20.554, 0, P0, 160435 MiB, 73 %, 261.74 W
2026/08/12 07:45:20.554, 1, P0, 160627 MiB, 91 %, 259.83 W
2026/08/12 07:45:20.554, 2, P0, 160627 MiB, 90 %, 255.58 W
2026/08/12 07:45:20.554, 3, P0, 160627 MiB, 19 %, 254.53 W
2026/08/12 07:45:20.554, 4, P0, 160627 MiB, 83 %, 254.57 W
2026/08/12 07:45:20.554, 5, P0, 160627 MiB, 73 %, 263.10 W
2026/08/12 07:45:20.554, 6, P0, 160627 MiB, 81 %, 262.87 W
2026/08/12 07:45:20.554, 7, P0, 159667 MiB, 86 %, 261.65 W
2026/08/12 07:45:21.554, 0, P0, 160435 MiB, 87 %, 271.08 W
2026/08/12 07:45:21.554, 1, P0, 160627 MiB, 90 %, 276.77 W
2026/08/12 07:45:21.554, 2, P0, 160627 MiB, 87 %, 270.74 W
2026/08/12 07:45:21.554, 3, P0, 160627 MiB, 12 %, 257.90 W
2026/08/12 07:45:21.554, 4, P0, 160627 MiB, 77 %, 270.11 W
2026/08/12 07:45:21.554, 5, P0, 160627 MiB, 60 %, 273.51 W
2026/08/12 07:45:21.554, 6, P0, 160627 MiB, 88 %, 279.12 W
2026/08/12 07:45:21.554, 7, P0, 159667 MiB, 91 %, 279.59 W
2026/08/12 07:45:22.554, 0, P0, 160435 MiB, 67 %, 272.02 W
2026/08/12 07:45:22.554, 1, P0, 160627 MiB, 92 %, 276.32 W
2026/08/12 07:45:22.554, 2, P0, 160627 MiB, 88 %, 272.77 W
2026/08/12 07:45:22.554, 3, P0, 160627 MiB, 19 %, 253.73 W
2026/08/12 07:45:22.554, 4, P0, 160627 MiB, 89 %, 270.98 W
2026/08/12 07:45:22.554, 5, P0, 160627 MiB, 80 %, 279.06 W
2026/08/12 07:45:22.554, 6, P0, 160627 MiB, 89 %, 281.18 W
2026/08/12 07:45:22.554, 7, P0, 159667 MiB, 87 %, 280.02 W
2026/08/12 07:45:23.555, 0, P0, 160435 MiB, 59 %, 265.40 W
2026/08/12 07:45:23.555, 1, P0, 160627 MiB, 93 %, 266.04 W
2026/08/12 07:45:23.555, 2, P0, 160627 MiB, 86 %, 262.68 W
2026/08/12 07:45:23.555, 3, P0, 160627 MiB, 36 %, 254.07 W
2026/08/12 07:45:23.555, 4, P0, 160627 MiB, 91 %, 260.43 W
2026/08/12 07:45:23.555, 5, P0, 160627 MiB, 87 %, 268.79 W
2026/08/12 07:45:23.555, 6, P0, 160627 MiB, 92 %, 269.38 W
2026/08/12 07:45:23.555, 7, P0, 159667 MiB, 91 %, 267.73 W
2026/08/12 07:45:24.555, 0, P0, 160435 MiB, 54 %, 266.83 W
2026/08/12 07:45:24.555, 1, P0, 160627 MiB, 89 %, 273.01 W
2026/08/12 07:45:24.555, 2, P0, 160627 MiB, 85 %, 267.79 W
2026/08/12 07:45:24.555, 3, P0, 160627 MiB, 59 %, 261.46 W
2026/08/12 07:45:24.555, 4, P0, 160627 MiB, 80 %, 266.43 W
2026/08/12 07:45:24.555, 5, P0, 160627 MiB, 73 %, 273.36 W
