method,phase,policy,segment,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape
frozen_hybrid,total,mb1,all,54,0.06369777201041289,0.04504384326248072,0.02696121999236754,0.012549702366963173,0.16019583767832327,0.08009791883916163,0.008917288189036405,0.023550348307358023,0.020984865748877535
frozen_hybrid,total,mb1,burstgpt_1,9,0.021751214059785935,0.0115008818908802,0.010081366876405321,0.010777327143770594,0.0053939413645037225,0.0026969706822518613,0.00038117911709605506,0.018203652376329635,0.011092086977602937
frozen_hybrid,total,mb1,burstgpt_2,9,0.023515675736767203,0.01845198392993766,0.03192682959933651,0.027087528457286517,0.017320000314760924,0.008660000157380462,0.0010004118425762576,0.022517045667429538,0.015262580824890785
frozen_hybrid,total,mb1,burstgpt_3,9,0.019658871872983194,0.014557407051580538,0.08540228678469686,0.05303423147113722,0.031114979866410777,0.015557489933205389,0.0014911024466733446,0.022308616379753145,0.013893693948204928
frozen_hybrid,total,mb1,mooncake_conversation,12,0.06729020430675461,0.06693470764211033,0.0056156865032806575,0.005553478871077604,0.27297457366169203,0.13648728683084602,0.013981624664397759,0.02378043279942656,0.023869811791290104
frozen_hybrid,total,mb1,mooncake_synthetic,3,0.07824741349074565,0.07846277357561665,0.03774277402149622,0.03774277402149622,0.11466470307941234,0.05733235153970617,0.005372293027248552,0.018566961399517818,0.018622220737214017
frozen_hybrid,total,mb1,mooncake_toolagent,12,0.15109359511526474,0.15530915007011314,0.010716247511670203,0.01063712416199948,0.3788688289616531,0.18943441448082654,0.02264857887469468,0.030282408416170845,0.03029922922772352
frozen_hybrid,total,mb16,all,54,0.5449321958759401,0.4794910646498858,0.035191371964943055,0.01874309185418876,0.7541607429510045,0.3770803714755023,0.06497817495231131,0.08261141015210795,0.060019670049178665
frozen_hybrid,total,mb16,burstgpt_1,9,0.3637255615450108,0.3456364216434564,0.02102347169579337,0.020000856149451546,0.6631540590930743,0.33157702954653717,0.036681052013980454,0.16968014449554034,0.15423518023595842
frozen_hybrid,total,mb16,burstgpt_2,9,0.34231798505234434,0.28295782093938554,0.04344318637518073,0.027016032387207678,0.6756957917560917,0.33784789587804587,0.055646993858642343,0.12468107915480459,0.11519521340805665
frozen_hybrid,total,mb16,burstgpt_3,9,0.09563709388885594,0.09466413920615677,0.09106420300225916,0.05144898175417242,0.46178672574922497,0.23089336287461248,0.031135125727524644,0.05042683263470274,0.03896638295114469
frozen_hybrid,total,mb16,mooncake_conversation,12,0.7146981386420282,0.7270557729221631,0.013231216129039306,0.013208431843261136,0.9056080302966266,0.4528040151483133,0.07317835496198168,0.0595918174438883,0.05958794043473316
frozen_hybrid,total,mb16,mooncake_synthetic,3,0.24679852973581692,0.24867247508493429,0.06415881053018185,0.06415881053018185,0.47048915525584817,0.23524457762792408,0.03930366876224917,0.0382024637967033,0.03818751590710086
frozen_hybrid,total,mb16,mooncake_toolagent,12,1.0745366300010895,1.0924436072002426,0.01244210927573401,0.012483060636475347,1.0200155917201388,0.5100077958600694,0.1168001364327464,0.04401787007763602,0.043923519235950045
