model,tp,profile_id,strategy,repeat,phase,requests,normalization_requests,total_calls_per_1000,total_logical_bytes_per_1000,calls_by_12bin_json,logical_bytes_by_12bin_json,canonical_exact_histogram_per_1000_json,raw_op_exact_histogram_per_1000_json
qwen3-8b,2,profile_15_burstgpt_3_c4,balanced,0,decode,32,1000,440281.25,5419520000.0,"[328500.0,93531.25,18250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2691072000.0,1532416000.0,1196032000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":328500.0,""16384"":93531.25,""65536"":18250.0}","{""all_reduce:8192"":328500.0,""all_reduce:16384"":93531.25,""all_reduce:65536"":18250.0}"
qwen3-8b,2,profile_15_burstgpt_3_c4,balanced,0,prefill,32,1000,9125.0,113940736000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,4562.5,4562.5,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,37058304000.0,76882432000.0,0.0,0.0,0.0]","{""7856128"":2281.25,""8388608"":2281.25,""15138816"":2281.25,""18563072"":2281.25}","{""all_reduce:7856128"":2281.25,""all_reduce:8388608"":2281.25,""all_reduce:15138816"":2281.25,""all_reduce:18563072"":2281.25}"
qwen3-8b,2,profile_15_burstgpt_3_c4,latency,0,decode,32,1000,458531.25,5419520000.0,"[328500.0,93531.25,36500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2691072000.0,1532416000.0,1196032000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":328500.0,""16384"":93531.25,""32768"":36500.0}","{""all_reduce:8192"":328500.0,""all_reduce:16384"":93531.25,""all_reduce:32768"":36500.0}"
qwen3-8b,2,profile_15_burstgpt_3_c4,latency,0,prefill,32,1000,18250.0,113940736000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,4562.5,9125.0,4562.5,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,17062144000.0,38403840000.0,58474752000.0,0.0,0.0,0.0]","{""3629056"":2281.25,""3850240"":2281.25,""4169728"":2281.25,""4218880"":4562.5,""4227072"":2281.25,""10919936"":2281.25,""14712832"":2281.25}","{""all_reduce:3629056"":2281.25,""all_reduce:3850240"":2281.25,""all_reduce:4169728"":2281.25,""all_reduce:4218880"":4562.5,""all_reduce:4227072"":2281.25,""all_reduce:10919936"":2281.25,""all_reduce:14712832"":2281.25}"
qwen3-8b,2,profile_15_burstgpt_3_c4,throughput,0,decode,32,1000,431156.25,5419520000.0,"[328500.0,93531.25,0.0,9125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2691072000.0,1532416000.0,0.0,1196032000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":328500.0,""16384"":93531.25,""131072"":9125.0}","{""all_reduce:8192"":328500.0,""all_reduce:16384"":93531.25,""all_reduce:131072"":9125.0}"
qwen3-8b,2,profile_15_burstgpt_3_c4,throughput,0,prefill,32,1000,4562.5,113940736000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4562.5,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113940736000.0,0.0,0.0,0.0]","{""23527424"":2281.25,""26419200"":2281.25}","{""all_reduce:23527424"":2281.25,""all_reduce:26419200"":2281.25}"
qwen3-8b,2,profile_16_mooncake_conversation_c0,balanced,0,decode,32,1000,1738312.5,65165056000.0,"[0.0,289718.75,1448593.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,4746752000.0,60418304000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""16384"":289718.75,""32768"":515562.5,""40960"":319375.0,""49152"":595406.25,""57344"":2281.25,""65536"":15968.75}","{""all_reduce:16384"":289718.75,""all_reduce:32768"":515562.5,""all_reduce:40960"":319375.0,""all_reduce:49152"":595406.25,""all_reduce:57344"":2281.25,""all_reduce:65536"":15968.75}"
qwen3-8b,2,profile_16_mooncake_conversation_c0,balanced,0,prefill,32,1000,13687.5,3054067712000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.25,11406.25]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305716992000.0,2748350720000.0]","{""134012928"":2281.25,""208666624"":2281.25,""216915968"":2281.25,""250142720"":2281.25,""263323648"":2281.25,""265707520"":2281.25}","{""all_reduce:134012928"":2281.25,""all_reduce:208666624"":2281.25,""all_reduce:216915968"":2281.25,""all_reduce:250142720"":2281.25,""all_reduce:263323648"":2281.25,""all_reduce:265707520"":2281.25}"
qwen3-8b,2,profile_16_mooncake_conversation_c0,latency,0,decode,32,1000,7035375.0,65165056000.0,"[6166218.75,853187.5,15968.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[50513664000.0,14128128000.0,523264000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":6166218.75,""16384"":834937.5,""24576"":18250.0,""32768"":15968.75}","{""all_reduce:8192"":6166218.75,""all_reduce:16384"":834937.5,""all_reduce:24576"":18250.0,""all_reduce:32768"":15968.75}"
qwen3-8b,2,profile_16_mooncake_conversation_c0,latency,0,prefill,32,1000,61593.75,3054067712000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,6843.75,4562.5,50187.5,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,51859200000.0,75480832000.0,2926727680000.0,0.0,0.0]","{""7340032"":2281.25,""7569408"":2281.25,""7823360"":2281.25,""11255808"":2281.25,""21831680"":2281.25,""30638080"":2281.25,""32595968"":2281.25,""35946496"":2281.25,""38600704"":2281.25,""42967040"":2281.25,""45228032"":2281.25,""56557568"":2281.25,""63258624"":2281.25,""64946176"":2281.25,""66904064"":2281.25,""67108864"":27375.0}","{""all_reduce:7340032"":2281.25,""all_reduce:7569408"":2281.25,""all_reduce:7823360"":2281.25,""all_reduce:11255808"":2281.25,""all_reduce:21831680"":2281.25,""all_reduce:30638080"":2281.25,""all_reduce:32595968"":2281.25,""all_reduce:35946496"":2281.25,""all_reduce:38600704"":2281.25,""all_reduce:42967040"":2281.25,""all_reduce:45228032"":2281.25,""all_reduce:56557568"":2281.25,""all_reduce:63258624"":2281.25,""all_reduce:64946176"":2281.25,""all_reduce:66904064"":2281.25,""all_reduce:67108864"":27375.0}"
qwen3-8b,2,profile_16_mooncake_conversation_c0,throughput,0,decode,32,1000,869156.25,65165056000.0,"[0.0,0.0,474500.0,394656.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,27863808000.0,37301248000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""49152"":289718.75,""73728"":184781.25,""81920"":70718.75,""90112"":57031.25,""98304"":250937.5,""106496"":15968.75}","{""all_reduce:49152"":289718.75,""all_reduce:73728"":184781.25,""all_reduce:81920"":70718.75,""all_reduce:90112"":57031.25,""all_reduce:98304"":250937.5,""all_reduce:106496"":15968.75}"
qwen3-8b,2,profile_16_mooncake_conversation_c0,throughput,0,prefill,32,1000,6843.75,3054067712000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6843.75]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3054067712000.0]","{""322658304"":2281.25,""492691456"":2281.25,""523419648"":2281.25}","{""all_reduce:322658304"":2281.25,""all_reduce:492691456"":2281.25,""all_reduce:523419648"":2281.25}"
qwen3-8b,2,profile_17_mooncake_conversation_c1,balanced,0,decode,32,1000,1738312.5,64753920000.0,"[0.0,517843.75,1220468.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,9885952000.0,54867968000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""16384"":346750.0,""24576"":171093.75,""32768"":305687.5,""40960"":593125.0,""49152"":31937.5,""65536"":289718.75}","{""all_reduce:16384"":346750.0,""all_reduce:24576"":171093.75,""all_reduce:32768"":305687.5,""all_reduce:40960"":593125.0,""all_reduce:49152"":31937.5,""all_reduce:65536"":289718.75}"
qwen3-8b,2,profile_17_mooncake_conversation_c1,balanced,0,prefill,32,1000,13687.5,3221344000000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.25,11406.25]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432683264000.0,2788660736000.0]","{""189669376"":2281.25,""212484096"":2281.25,""227336192"":2281.25,""258277376"":2281.25,""259874816"":2281.25,""264454144"":2281.25}","{""all_reduce:189669376"":2281.25,""all_reduce:212484096"":2281.25,""all_reduce:227336192"":2281.25,""all_reduce:258277376"":2281.25,""all_reduce:259874816"":2281.25,""all_reduce:264454144"":2281.25}"
qwen3-8b,2,profile_17_mooncake_conversation_c1,latency,0,decode,32,1000,6369250.0,64753920000.0,"[5155625.0,1213625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[42234880000.0,22519040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":5155625.0,""16384"":891968.75,""24576"":321656.25}","{""all_reduce:8192"":5155625.0,""all_reduce:16384"":891968.75,""all_reduce:24576"":321656.25}"
qwen3-8b,2,profile_17_mooncake_conversation_c1,latency,0,prefill,32,1000,57031.25,3221344000000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.25,6843.75,47906.25,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,18183424000.0,141131776000.0,3062028800000.0,0.0,0.0]","{""7970816"":2281.25,""15155200"":2281.25,""20701184"":2281.25,""26009600"":2281.25,""47480832"":2281.25,""54583296"":2281.25,""54951936"":2281.25,""57024512"":2281.25,""59629568"":2281.25,""63111168"":2281.25,""66027520"":2281.25,""67035136"":2281.25,""67108864"":29656.25}","{""all_reduce:7970816"":2281.25,""all_reduce:15155200"":2281.25,""all_reduce:20701184"":2281.25,""all_reduce:26009600"":2281.25,""all_reduce:47480832"":2281.25,""all_reduce:54583296"":2281.25,""all_reduce:54951936"":2281.25,""all_reduce:57024512"":2281.25,""all_reduce:59629568"":2281.25,""all_reduce:63111168"":2281.25,""all_reduce:66027520"":2281.25,""all_reduce:67035136"":2281.25,""all_reduce:67108864"":29656.25}"
qwen3-8b,2,profile_17_mooncake_conversation_c1,throughput,0,decode,32,1000,869156.25,64753920000.0,"[0.0,0.0,257781.25,611375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,12371456000.0,52382464000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""40960"":136875.0,""49152"":73000.0,""57344"":18250.0,""65536"":6843.75,""73728"":22812.5,""81920"":330781.25,""90112"":280593.75}","{""all_reduce:40960"":136875.0,""all_reduce:49152"":73000.0,""all_reduce:57344"":18250.0,""all_reduce:65536"":6843.75,""all_reduce:73728"":22812.5,""all_reduce:81920"":330781.25,""all_reduce:90112"":280593.75}"
qwen3-8b,2,profile_17_mooncake_conversation_c1,throughput,0,prefill,32,1000,6843.75,3221344000000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6843.75]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3221344000000.0]","{""399540224"":2281.25,""505626624"":2281.25,""506929152"":2281.25}","{""all_reduce:399540224"":2281.25,""all_reduce:505626624"":2281.25,""all_reduce:506929152"":2281.25}"
qwen3-8b,2,profile_18_mooncake_conversation_c2,balanced,0,decode,32,1000,1996093.75,63539200000.0,"[253218.75,428875.0,1314000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2074368000.0,8353536000.0,53111296000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":253218.75,""16384"":266906.25,""24576"":161968.75,""32768"":86687.5,""40960"":1227312.5}","{""all_reduce:8192"":253218.75,""all_reduce:16384"":266906.25,""all_reduce:24576"":161968.75,""all_reduce:32768"":86687.5,""all_reduce:40960"":1227312.5}"
qwen3-8b,2,profile_18_mooncake_conversation_c2,balanced,0,prefill,32,1000,15968.75,3486339840000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.25,13687.5]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306184192000.0,3180155648000.0]","{""134217728"":2281.25,""210812928"":2281.25,""219078656"":2281.25,""219439104"":2281.25,""226017280"":2281.25,""254001152"":2281.25,""264691712"":2281.25}","{""all_reduce:134217728"":2281.25,""all_reduce:210812928"":2281.25,""all_reduce:219078656"":2281.25,""all_reduce:219439104"":2281.25,""all_reduce:226017280"":2281.25,""all_reduce:254001152"":2281.25,""all_reduce:264691712"":2281.25}"
qwen3-8b,2,profile_18_mooncake_conversation_c2,latency,0,decode,32,1000,6476468.75,63539200000.0,"[5196687.5,1279781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[42571264000.0,20967936000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":5196687.5,""16384"":1279781.25}","{""all_reduce:8192"":5196687.5,""all_reduce:16384"":1279781.25}"
qwen3-8b,2,profile_18_mooncake_conversation_c2,latency,0,prefill,32,1000,61593.75,3486339840000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.25,2281.25,57031.25,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,16856576000.0,24462592000.0,3445020672000.0,0.0,0.0]","{""7389184"":2281.25,""10723328"":2281.25,""29310976"":2281.25,""31375360"":2281.25,""31760384"":2281.25,""44834816"":2281.25,""54509568"":2281.25,""60424192"":2281.25,""60637184"":2281.25,""64135168"":2281.25,""64282624"":2281.25,""64995328"":2281.25,""65273856"":2281.25,""66191360"":2281.25,""67108864"":29656.25}","{""all_reduce:7389184"":2281.25,""all_reduce:10723328"":2281.25,""all_reduce:29310976"":2281.25,""all_reduce:31375360"":2281.25,""all_reduce:31760384"":2281.25,""all_reduce:44834816"":2281.25,""all_reduce:54509568"":2281.25,""all_reduce:60424192"":2281.25,""all_reduce:60637184"":2281.25,""all_reduce:64135168"":2281.25,""all_reduce:64282624"":2281.25,""all_reduce:64995328"":2281.25,""all_reduce:65273856"":2281.25,""all_reduce:66191360"":2281.25,""all_reduce:67108864"":29656.25}"
qwen3-8b,2,profile_18_mooncake_conversation_c2,throughput,0,decode,32,1000,869156.25,63539200000.0,"[0.0,0.0,292000.0,577156.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,16183808000.0,47355392000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""40960"":95812.5,""49152"":68437.5,""57344"":2281.25,""65536"":59312.5,""73728"":66156.25,""81920"":568031.25,""90112"":9125.0}","{""all_reduce:40960"":95812.5,""all_reduce:49152"":68437.5,""all_reduce:57344"":2281.25,""all_reduce:65536"":59312.5,""all_reduce:73728"":66156.25,""all_reduce:81920"":568031.25,""all_reduce:90112"":9125.0}"
qwen3-8b,2,profile_18_mooncake_conversation_c2,throughput,0,prefill,32,1000,6843.75,3486339840000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6843.75]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3486339840000.0]","{""487088128"":2281.25,""512204800"":2281.25,""528965632"":2281.25}","{""all_reduce:487088128"":2281.25,""all_reduce:512204800"":2281.25,""all_reduce:528965632"":2281.25}"
qwen3-8b,2,profile_19_mooncake_conversation_c3,balanced,0,decode,32,1000,2028031.25,64492288000.0,"[289718.75,296562.5,1441750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2373376000.0,5400832000.0,56718080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":289718.75,""16384"":230406.25,""24576"":66156.25,""32768"":374125.0,""40960"":978656.25,""49152"":88968.75}","{""all_reduce:8192"":289718.75,""all_reduce:16384"":230406.25,""all_reduce:24576"":66156.25,""all_reduce:32768"":374125.0,""all_reduce:40960"":978656.25,""all_reduce:49152"":88968.75}"
qwen3-8b,2,profile_19_mooncake_conversation_c3,balanced,0,prefill,32,1000,15968.75,3271539968000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.25,0.0,13687.5]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153092096000.0,0.0,3118447872000.0]","{""67108864"":2281.25,""206725120"":2281.25,""216375296"":2281.25,""221904896"":2281.25,""239394816"":2281.25,""240959488"":2281.25,""241631232"":2281.25}","{""all_reduce:67108864"":2281.25,""all_reduce:206725120"":2281.25,""all_reduce:216375296"":2281.25,""all_reduce:221904896"":2281.25,""all_reduce:239394816"":2281.25,""all_reduce:240959488"":2281.25,""all_reduce:241631232"":2281.25}"
qwen3-8b,2,profile_19_mooncake_conversation_c3,latency,0,decode,32,1000,6576843.75,64492288000.0,"[5358656.25,1218187.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[43898112000.0,20594176000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":5358656.25,""16384"":1140625.0,""24576"":77562.5}","{""all_reduce:8192"":5358656.25,""all_reduce:16384"":1140625.0,""all_reduce:24576"":77562.5}"
qwen3-8b,2,profile_19_mooncake_conversation_c3,latency,0,prefill,32,1000,59312.5,3271539968000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6843.75,52468.75,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110520832000.0,3161019136000.0,0.0,0.0]","{""14712832"":2281.25,""15048704"":2281.25,""18685952"":2281.25,""39108608"":2281.25,""39632896"":2281.25,""42393600"":2281.25,""45293568"":2281.25,""47218688"":2281.25,""54222848"":2281.25,""57958400"":2281.25,""59727872"":2281.25,""62504960"":2281.25,""65175552"":2281.25,""67108864"":29656.25}","{""all_reduce:14712832"":2281.25,""all_reduce:15048704"":2281.25,""all_reduce:18685952"":2281.25,""all_reduce:39108608"":2281.25,""all_reduce:39632896"":2281.25,""all_reduce:42393600"":2281.25,""all_reduce:45293568"":2281.25,""all_reduce:47218688"":2281.25,""all_reduce:54222848"":2281.25,""all_reduce:57958400"":2281.25,""all_reduce:59727872"":2281.25,""all_reduce:62504960"":2281.25,""all_reduce:65175552"":2281.25,""all_reduce:67108864"":29656.25}"
qwen3-8b,2,profile_19_mooncake_conversation_c3,throughput,0,decode,32,1000,869156.25,64492288000.0,"[0.0,0.0,520125.0,349031.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,33040384000.0,31451904000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""49152"":50187.5,""57344"":45625.0,""65536"":406062.5,""73728"":18250.0,""81920"":25093.75,""90112"":310250.0,""98304"":2281.25,""106496"":11406.25}","{""all_reduce:49152"":50187.5,""all_reduce:57344"":45625.0,""all_reduce:65536"":406062.5,""all_reduce:73728"":18250.0,""all_reduce:81920"":25093.75,""all_reduce:90112"":310250.0,""all_reduce:98304"":2281.25,""all_reduce:106496"":11406.25}"
qwen3-8b,2,profile_19_mooncake_conversation_c3,throughput,0,prefill,32,1000,6843.75,3271539968000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6843.75]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3271539968000.0]","{""405716992"":2281.25,""513228800"":2281.25,""515153920"":2281.25}","{""all_reduce:405716992"":2281.25,""all_reduce:513228800"":2281.25,""all_reduce:515153920"":2281.25}"
qwen3-8b,2,profile_20_mooncake_toolagent_c0,balanced,0,decode,32,1000,1738312.5,37861888000.0,"[460812.5,844062.5,433437.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3774976000.0,18258176000.0,15828736000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":460812.5,""16384"":303406.25,""24576"":540656.25,""32768"":317093.75,""40960"":43343.75,""49152"":63875.0,""57344"":9125.0}","{""all_reduce:8192"":460812.5,""all_reduce:16384"":303406.25,""all_reduce:24576"":540656.25,""all_reduce:32768"":317093.75,""all_reduce:40960"":43343.75,""all_reduce:49152"":63875.0,""all_reduce:57344"":9125.0}"
qwen3-8b,2,profile_20_mooncake_toolagent_c0,balanced,0,prefill,32,1000,13687.5,3134687744000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13687.5]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3134687744000.0]","{""210157568"":2281.25,""222781440"":2281.25,""224460800"":2281.25,""225583104"":2281.25,""233865216"":2281.25,""257261568"":2281.25}","{""all_reduce:210157568"":2281.25,""all_reduce:222781440"":2281.25,""all_reduce:224460800"":2281.25,""all_reduce:225583104"":2281.25,""all_reduce:233865216"":2281.25,""all_reduce:257261568"":2281.25}"
qwen3-8b,2,profile_20_mooncake_toolagent_c0,latency,0,decode,32,1000,4117656.25,37861888000.0,"[3613500.0,504156.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[29601792000.0,8260096000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":3613500.0,""16384"":504156.25}","{""all_reduce:8192"":3613500.0,""all_reduce:16384"":504156.25}"
qwen3-8b,2,profile_20_mooncake_toolagent_c0,latency,0,prefill,32,1000,59312.5,3134687744000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4562.5,54750.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101774848000.0,3032912896000.0,0.0,0.0]","{""18161664"":2281.25,""26451968"":2281.25,""31539200"":2281.25,""33398784"":2281.25,""45916160"":2281.25,""49348608"":2281.25,""50659328"":2281.25,""51593216"":2281.25,""51912704"":2281.25,""51970048"":2281.25,""52002816"":2281.25,""54067200"":2281.25,""55713792"":2281.25,""55992320"":2281.25,""56016896"":2281.25,""57221120"":2281.25,""58032128"":2281.25,""58417152"":2281.25,""58703872"":2281.25,""59375616"":2281.25,""64380928"":2281.25,""64798720"":2281.25,""67108864"":9125.0}","{""all_reduce:18161664"":2281.25,""all_reduce:26451968"":2281.25,""all_reduce:31539200"":2281.25,""all_reduce:33398784"":2281.25,""all_reduce:45916160"":2281.25,""all_reduce:49348608"":2281.25,""all_reduce:50659328"":2281.25,""all_reduce:51593216"":2281.25,""all_reduce:51912704"":2281.25,""all_reduce:51970048"":2281.25,""all_reduce:52002816"":2281.25,""all_reduce:54067200"":2281.25,""all_reduce:55713792"":2281.25,""all_reduce:55992320"":2281.25,""all_reduce:56016896"":2281.25,""all_reduce:57221120"":2281.25,""all_reduce:58032128"":2281.25,""all_reduce:58417152"":2281.25,""all_reduce:58703872"":2281.25,""all_reduce:59375616"":2281.25,""all_reduce:64380928"":2281.25,""all_reduce:64798720"":2281.25,""all_reduce:67108864"":9125.0}"
qwen3-8b,2,profile_20_mooncake_toolagent_c0,throughput,0,decode,32,1000,869156.25,37861888000.0,"[0.0,207593.75,622781.25,38781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,5101824000.0,29396224000.0,3363840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""24576"":207593.75,""32768"":25093.75,""40960"":246375.0,""49152"":278312.5,""57344"":29656.25,""65536"":11406.25,""73728"":31937.5,""81920"":29656.25,""98304"":4562.5,""106496"":4562.5}","{""all_reduce:24576"":207593.75,""all_reduce:32768"":25093.75,""all_reduce:40960"":246375.0,""all_reduce:49152"":278312.5,""all_reduce:57344"":29656.25,""all_reduce:65536"":11406.25,""all_reduce:73728"":31937.5,""all_reduce:81920"":29656.25,""all_reduce:98304"":4562.5,""all_reduce:106496"":4562.5}"
qwen3-8b,2,profile_20_mooncake_toolagent_c0,throughput,0,prefill,32,1000,6843.75,3134687744000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6843.75]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3134687744000.0]","{""322641920"":2281.25,""524910592"":2281.25,""526557184"":2281.25}","{""all_reduce:322641920"":2281.25,""all_reduce:524910592"":2281.25,""all_reduce:526557184"":2281.25}"
qwen3-8b,2,profile_21_mooncake_toolagent_c1,balanced,0,decode,32,1000,2028031.25,37843200000.0,"[483625.0,1359625.0,184781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3961856000.0,27303168000.0,6578176000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":483625.0,""16384"":745968.75,""24576"":613656.25,""32768"":125468.75,""40960"":54750.0,""49152"":4562.5}","{""all_reduce:8192"":483625.0,""all_reduce:16384"":745968.75,""all_reduce:24576"":613656.25,""all_reduce:32768"":125468.75,""all_reduce:40960"":54750.0,""all_reduce:49152"":4562.5}"
qwen3-8b,2,profile_21_mooncake_toolagent_c1,balanced,0,prefill,32,1000,15968.75,3690936064000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.25,13687.5]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427002112000.0,3263933952000.0]","{""187179008"":2281.25,""222937088"":2281.25,""224403456"":2281.25,""235307008"":2281.25,""243179520"":2281.25,""250134528"":2281.25,""254803968"":2281.25}","{""all_reduce:187179008"":2281.25,""all_reduce:222937088"":2281.25,""all_reduce:224403456"":2281.25,""all_reduce:235307008"":2281.25,""all_reduce:243179520"":2281.25,""all_reduce:250134528"":2281.25,""all_reduce:254803968"":2281.25}"
qwen3-8b,2,profile_21_mooncake_toolagent_c1,latency,0,decode,32,1000,4564781.25,37843200000.0,"[4510031.25,54750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[36946176000.0,897024000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""8192"":4510031.25,""16384"":54750.0}","{""all_reduce:8192"":4510031.25,""all_reduce:16384"":54750.0}"
