candidate_id,oof_scheme,slice_type,slice_value,points,wape,signed_bias
r61_graph,payload_cohort,model,qwen3-8b,360,0.3690654720656691,0.12647397906576632
r61_graph,payload_cohort,model_configuration,deepseek-v2-lite/P1D4,90,0.027678529506488816,0.025254738815216067
r61_graph,payload_cohort,model_configuration,deepseek-v2-lite/P2D2_ALL_TO_ALL,90,0.025132757113652465,-0.023011513016380068
r61_graph,payload_cohort,model_configuration,deepseek-v2-lite/P2D2_MATCHING,90,0.07735028264954236,-0.07735028264954226
r61_graph,payload_cohort,model_configuration,deepseek-v2-lite/P4D1,90,0.03370476697486707,0.031023817510559756
r61_graph,payload_cohort,model_configuration,qwen3-8b/P1D4,90,0.38046860015323697,0.380468600153237
r61_graph,payload_cohort,model_configuration,qwen3-8b/P2D2_ALL_TO_ALL,90,0.15295527946902557,-0.15295527946902565
r61_graph,payload_cohort,model_configuration,qwen3-8b/P2D2_MATCHING,90,0.5980496679186436,-0.5980496679186436
r61_graph,payload_cohort,model_configuration,qwen3-8b/P4D1,90,0.4079578639738426,0.4079578639738427
r61_graph,payload_cohort,overall,all,720,0.06320521261116203,0.015981670994293876
r61_graph,payload_cohort,source_model_configuration,phase64/deepseek-v2-lite/P1D4,30,0.10036020253654102,0.1001828068733247
r61_graph,payload_cohort,source_model_configuration,phase64/deepseek-v2-lite/P2D2_ALL_TO_ALL,30,0.0454929300788599,-0.03402971295602949
r61_graph,payload_cohort,source_model_configuration,phase64/deepseek-v2-lite/P2D2_MATCHING,30,0.18205480133585392,-0.182054801335854
r61_graph,payload_cohort,source_model_configuration,phase64/deepseek-v2-lite/P4D1,30,0.12292528652911473,0.12164832224891861
r61_graph,payload_cohort,source_model_configuration,phase64/qwen3-8b/P1D4,30,0.9111042574903084,0.9111042574903084
r61_graph,payload_cohort,source_model_configuration,phase64/qwen3-8b/P2D2_ALL_TO_ALL,30,0.25475475624637334,-0.25475475624637334
r61_graph,payload_cohort,source_model_configuration,phase64/qwen3-8b/P2D2_MATCHING,30,0.9091263055208313,-0.9091263055208313
r61_graph,payload_cohort,source_model_configuration,phase64/qwen3-8b/P4D1,30,1.143489275617052,1.1434892756170523
r61_graph,payload_cohort,source_model_configuration,phase66/deepseek-v2-lite/P1D4,30,0.05568976871305494,0.04924679390861886
r61_graph,payload_cohort,source_model_configuration,phase66/deepseek-v2-lite/P2D2_ALL_TO_ALL,30,0.03677935204082567,-0.03370846495379634
r61_graph,payload_cohort,source_model_configuration,phase66/deepseek-v2-lite/P2D2_MATCHING,30,0.11614271479413726,-0.11614271479413721
r61_graph,payload_cohort,source_model_configuration,phase66/deepseek-v2-lite/P4D1,30,0.062329925032237235,0.055058596004920975
r61_graph,payload_cohort,source_model_configuration,phase66/qwen3-8b/P1D4,30,0.570283137668961,0.570283137668961
r61_graph,payload_cohort,source_model_configuration,phase66/qwen3-8b/P2D2_ALL_TO_ALL,30,0.21527093837260414,-0.21527093837260422
r61_graph,payload_cohort,source_model_configuration,phase66/qwen3-8b/P2D2_MATCHING,30,0.7599431789548878,-0.7599431789548879
r61_graph,payload_cohort,source_model_configuration,phase66/qwen3-8b/P4D1,30,0.6161548825734897,0.6161548825734898
r61_graph,payload_cohort,source_model_configuration,phase68/deepseek-v2-lite/P1D4,30,0.010268371270382796,0.00875842442931489
r61_graph,payload_cohort,source_model_configuration,phase68/deepseek-v2-lite/P2D2_ALL_TO_ALL,30,0.01782759948420888,-0.017509612330166874
