model_id,configuration,topology_level,pair_id,page_count0,page_count1,payload_bytes0,payload_bytes1,phase51_flow0_us,phase51_flow1_us,phase51_max_us,frozen_corrected_us,matched_solo_ideal_us,actual_concurrent_wave_us,phase51_absolute_error_us,corrected_absolute_error_us,matched_solo_absolute_error_us,phase51_signed_error_us,corrected_signed_error_us,cross_replica_relative_spread
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_03__p12_p12,12,12,23887872,23887872,662.174,662.174,662.174,1099.6819212822525,616.451,1084.448,422.2740000000001,15.233921282252368,467.99700000000007,-422.2740000000001,15.233921282252368,0.0044059281772846825
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_04__p24_p24,24,24,47775744,47775744,1173.7875,1173.7875,1173.7875,2034.1848880262523,1200.949,2122.235,948.4475000000002,88.05011197374779,921.2860000000001,-948.4475000000002,-88.05011197374779,0.0020445426637483322
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_05__p48_p48,48,48,95551488,95551488,2324.2865,2324.2865,2324.2865,4135.663306277542,2320.713,4216.609,1892.3225000000002,80.9456937224586,1895.8960000000002,-1892.3225000000002,-80.9456937224586,0.00046886016702064886
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_06__p1_p6,1,6,1990656,11943936,80.93299999999999,354.847,354.847,305.46986444739616,311.58349999999996,331.79549999999995,23.051500000000033,26.325635552603785,20.21199999999999,23.051500000000033,-26.325635552603785,0.0006148365484159699
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_07__p3_p12,3,12,5971968,23887872,200.29000000000002,662.174,662.174,707.033614814045,596.933,680.722,18.548000000000002,26.311614814045015,83.78899999999999,-18.548000000000002,26.311614814045015,0.00016453118894345467
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_08__p6_p24,6,24,11943936,47775744,354.847,1173.7875,1173.7875,1338.0022958099667,1156.2365,1312.5475000000001,138.76000000000022,25.454795809966527,156.31100000000015,-138.76000000000022,25.454795809966527,0.0001649464114632014
deepseek-v2-lite,P1D2,L3,deepseek-v2-lite__res_09__p12_p48,12,48,23887872,95551488,662.174,2324.2865,2324.2865,2722.698886023455,2275.292,2590.781,266.4944999999998,131.91788602345514,315.48900000000003,-266.4944999999998,131.91788602345514,0.0074784398990111476
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_00__p2_p2,2,2,3981312,3981312,139.84949999999998,139.84949999999998,139.84949999999998,145.614456578767,124.69,199.981,60.13150000000002,54.36654342123299,75.291,-60.13150000000002,-54.36654342123299,0.02295468069466595
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_01__p3_p3,3,3,5971968,5971968,204.75,204.75,204.75,264.1604093207666,181.258,291.97950000000003,87.22950000000003,27.819090679233454,110.72150000000002,-87.22950000000003,-27.819090679233454,0.025592550161912135
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_02__p6_p6,6,6,11943936,11943936,358.956,358.956,358.956,545.8299987466229,329.8325,559.4105,200.45449999999994,13.580501253377065,229.57799999999997,-200.45449999999994,-13.580501253377065,0.015358131461601091
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_03__p12_p12,12,12,23887872,23887872,664.861,664.861,664.861,1104.5899416367606,629.488,1084.84,419.9789999999999,19.749941636760695,455.35199999999986,-419.9789999999999,19.749941636760695,0.01567696618856222
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_04__p24_p24,24,24,47775744,47775744,1177.449,1177.449,1177.449,2040.8729105525017,1212.537,2136.557,959.1079999999997,95.68408944749808,924.0199999999998,-959.1079999999997,-95.68408944749808,0.0170475208477938
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_05__p48_p48,48,48,95551488,95551488,2295.5825,2295.5825,2295.5825,4083.233155084463,2325.304,4244.36,1948.7774999999997,161.12684491553682,1919.0559999999996,-1948.7774999999997,-161.12684491553682,0.020572948571751574
deepseek-v2-lite,P2D1,L1,deepseek-v2-lite__res_06__p1_p6,1,6,1990656,11943936,83.4885,358.956,358.956,311.6546487409268,313.344,317.2425,41.71350000000001,5.587851259073204,3.8985000000000127,41.71350000000001,-5.587851259073204,0.006361064485370116
