aggregation_scope,parallelism,sample_label,estimator_kind,reference_label,phase,policy,parallel_size,source,full_ge_128,cases,calls_mape,calls_wape,p95_calls_ape,bytes_mape,bytes_wape,p95_bytes_ape,mean_calls_histogram_l1,mean_calls_histogram_tv,mean_bytes_histogram_l1,mean_bytes_histogram_tv,mean_log_payload_emd_log2_bytes,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape,p95_common_reference_cost_ape,tp_measured_l1_cost_mape,p95_tp_measured_l1_cost_ape
policy,pp,h32,exact_representative,hfull,prefill,mb4,,,,72,0.04390292438225629,0.05002056895173017,0.09954957057505587,0.06174029344817211,0.048871137246694854,0.14080791060659814,1.0552388544066307,0.5276194272033153,1.0167911217031493,0.5083955608515747,0.14773564686535204,0.007035030803112001,0.05798392026826175,0.048735357639983934,0.1273956885354644,,
policy,pp,h32,exact_representative,hfull,total,mb1,,,,72,0.05120352497862969,0.03105770085175842,0.16841496490108496,0.058177349463636965,0.047828370277941665,0.127821910983171,0.03132516604537797,0.015662583022688983,0.8593565445401691,0.42967827227008454,0.020993953638876912,0.0009997120780417578,0.050768791579205906,0.03290969407693356,0.14851932487568983,,
policy,pp,h32,exact_representative,hfull,total,mb16,,,,72,0.09803538018808727,0.04699486798351332,0.17420066152149935,0.058177349463636965,0.04782837027794169,0.127821910983171,0.33449578235718336,0.16724789117859168,0.46791979632013775,0.23395989816006887,0.19308212752379006,0.009194387024942385,0.07440326529259683,0.036795179403980444,0.17486967130311418,,
policy,pp,h32,exact_representative,hfull,total,mb4,,,,72,0.10220407727530219,0.054657128564408165,0.2781737012987013,0.058177349463636965,0.04782837027794165,0.127821910983171,0.18725459482980888,0.09362729741490444,0.9381304586922141,0.46906522934610706,0.11631813671436175,0.0055389588911600824,0.0737310844204574,0.03977451731097015,0.21519829952274108,,
policy,pp,h64,exact_representative,hfull,decode,mb1,,,,72,0.022323349237791293,0.013270904039438387,0.07444743130227009,0.022323349237791293,0.013270904039438387,0.07444743130227009,0.0,0.0,0.0,0.0,0.0,0.0,0.02232334923779128,0.013270904039438362,0.07444743130226997,,
policy,pp,h64,exact_representative,hfull,decode,mb16,,,,72,0.06935087082854087,0.04212628914459133,0.15494011976047903,0.022323349237791293,0.013270904039438387,0.07444743130227009,0.2828826071876384,0.1414413035938192,0.38459158504745683,0.19229579252372841,0.1440778733675151,0.006860851112738815,0.06703164103102323,0.041261510995485445,0.1512474772700257,,
policy,pp,h64,exact_representative,hfull,decode,mb4,,,,72,0.0497958687342694,0.03503363269107709,0.15888979773944087,0.0223233492377913,0.013270904039438395,0.07444743130227009,0.17709047186857546,0.08854523593428773,0.23532749755913962,0.11766374877956981,0.09071286164269281,0.004319660078223467,0.04886671789519719,0.03443572432360194,0.15449196530551593,,
policy,pp,h64,exact_representative,hfull,prefill,mb1,,,,72,0.007389768256830859,0.00967479335014905,0.038467595184770345,0.028149752481892713,0.02319856353393747,0.07370841981264364,0.690273943998322,0.345136971999161,0.669252181906955,0.3346260909534775,0.07573508997569688,0.003606432855985565,0.025570054614192865,0.022726218456327347,0.06767661098816251,,
policy,pp,h64,exact_representative,hfull,prefill,mb16,,,,72,0.044567514142343494,0.025494915670907177,0.12472263313609466,0.02814975248189272,0.02319856353393749,0.07370841981264364,0.4638165712840336,0.2319082856420168,0.3979175544408034,0.1989587772204017,0.11331367255612736,0.0053958891693393985,0.0282228162706938,0.023174226826279495,0.07278819747262104,,
policy,pp,h64,exact_representative,hfull,prefill,mb4,,,,72,0.021689695105058984,0.02172345339540383,0.05373086734693864,0.02814975248189269,0.023198563533937438,0.07370841981264364,1.034302600902594,0.517151300451297,1.007144399689822,0.503572199844911,0.11739499712417745,0.005590237958294164,0.027545883758666623,0.02305276137919867,0.07286895747252853,,
policy,pp,h64,exact_representative,hfull,total,mb1,,,,72,0.021322937504168908,0.013037561737667182,0.06840010976948416,0.027810913952374203,0.022730695553326515,0.07136960858499004,0.021921829157406092,0.010960914578703046,0.6265659859687167,0.31328299298435835,0.00922073348225792,0.00043908254677418656,0.021991939927647183,0.013830988220341966,0.06343024186753271,,
policy,pp,h64,exact_representative,hfull,total,mb16,,,,72,0.0685131750814245,0.0414610933604273,0.15411298315163524,0.02781091395237419,0.022730695553326522,0.07136960858498988,0.28600702044500026,0.14300351022250013,0.39059040889042396,0.19529520444521198,0.1510075473464397,0.007190835587925699,0.043914320130137074,0.022701471193540934,0.1127869271271485,,
policy,pp,h64,exact_representative,hfull,total,mb4,,,,72,0.048687729728787967,0.034376544826090295,0.15395592485549142,0.027810913952374203,0.02273069555332651,0.07136960858499004,0.19219650730414167,0.09609825365207084,0.9307031338617482,0.4653515669308741,0.0995371393995676,0.004739863780931791,0.03222145325380189,0.01949615124044391,0.11151109948892489,,
policy,tp,compact32,compact_profile,hfull,decode,balanced,,,,72,0.12973142125677473,0.11422070363069613,0.2578124999999999,0.028976878781279764,0.01856125258726456,0.09827198428788642,0.7199917132598008,0.3599958566299004,0.6901216876489821,0.34506084382449104,0.3526273233915056,0.016791777304357408,0.1231503810462903,0.10759365766476356,0.23993008277973374,0.12631651176023276,0.25242918466836783
policy,tp,compact32,compact_profile,hfull,decode,latency,,,,72,0.12901465125331477,0.11843857296259598,0.44776119402985076,0.02897687878127977,0.01856125258726456,0.09827198428788642,0.3571609282852743,0.17858046414263715,0.4378729701239846,0.2189364850619923,0.1982752858757452,0.009441680279797391,0.1251146913175606,0.11562214187672792,0.4373712854318225,0.12595104178830668,0.44396006978096536
