method,phase,policy,segment,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape
enhanced_bounded_residual,total,mb4,burstgpt_3,9,0.2675885169427543,0.16550656019953533,0.08136775710830677,0.023232376474453354,0.20080861034604103,0.10040430517302051,0.01444101670796017,0.16830677035683866,0.11257115944476984
enhanced_bounded_residual,total,mb4,mooncake_conversation,9,0.12432638858924418,0.12532659401836396,0.00887236174516575,0.008870867265519557,0.3424190380090986,0.1712095190045493,0.019196871810654156,0.016127747550778046,0.016045560403811037
enhanced_bounded_residual,total,mb4,mooncake_synthetic,9,0.04199225961576419,0.04224658153006074,0.027384915723322464,0.02757090336705083,0.2786698716139123,0.13933493580695616,0.013851015522736362,0.02932446296692211,0.02932637329318504
enhanced_bounded_residual,total,mb4,mooncake_toolagent,9,0.24886787876832284,0.250526323715997,0.020883681509323612,0.020924364851740367,0.2843794110989567,0.14218970554947835,0.028036166370091833,0.04034492563253348,0.04036918086416024
enhanced_direct,decode,all,all,162,0.34808307654261783,0.19947998036876272,0.3803865287308907,0.2550606432932432,0.26526298451014857,0.13263149225507428,0.011760521016191565,0.31857504802366343,0.1878933379073933
enhanced_direct,decode,all,burstgpt_1,27,0.41890798845355576,0.22191761989599712,0.8386798745922538,0.29313706089020397,0.20124041175129181,0.10062020587564591,0.009211099666584571,0.4149375375088815,0.21285500758688644
enhanced_direct,decode,all,burstgpt_2,27,0.2758306239395464,0.21165962156056853,0.5669471137719287,0.515017103610927,0.2967250468063344,0.1483625234031672,0.013149983797838573,0.21937767404322184,0.1895760201059735
enhanced_direct,decode,all,burstgpt_3,27,0.9419495655106899,0.29694871199841105,0.5448665782471702,0.43179819408655845,0.3231325515624744,0.1615662757812372,0.014205948824957803,0.8724894703919928,0.29902859234020895
enhanced_direct,decode,all,mooncake_conversation,27,0.0847034070556565,0.10310490785027923,0.053106607355682775,0.05310908930838331,0.29149266525652584,0.14574633262826292,0.013276330231288934,0.0834349578937254,0.09826444727241586
enhanced_direct,decode,all,mooncake_synthetic,27,0.2776759259825562,0.20739647357835145,0.2065745708776841,0.2089169344107004,0.16976170175176325,0.08488085087588162,0.007325561248004934,0.23733854251555234,0.19175527571706472
enhanced_direct,decode,all,mooncake_toolagent,27,0.08943094831370214,0.09234454221745923,0.07214442754062465,0.07215009304248121,0.3092255299325019,0.15461276496625095,0.013394202328474587,0.0838721057886068,0.08960027187080341
enhanced_direct,decode,mb1,all,54,0.2924191103521687,0.1717715646310489,0.3501611876622989,0.21889754070547204,0.12198429838402351,0.060992149192011756,0.005432055763173462,0.2887174909437686,0.16695552117282028
enhanced_direct,decode,mb1,burstgpt_1,9,0.6841562067656365,0.22992239045089927,0.741686473099161,0.18778556057771162,9.703622054900737e-06,4.8518110274503684e-06,6.927277497284603e-07,0.6833696927549902,0.22685315243889032
enhanced_direct,decode,mb1,burstgpt_2,9,0.20226234929444387,0.19031391951445106,0.42096987231835337,0.3989468638032376,0.009507596048539487,0.004753798024269743,0.0003968848479997925,0.19230197325731635,0.18088795701271154
enhanced_direct,decode,mb1,burstgpt_3,9,0.5378484062405913,0.25456546630294513,0.5955579734269787,0.4229740108032535,0.005772531556755637,0.0028862657783778186,0.00024244143913840327,0.5366897520970196,0.2559670172680818
enhanced_direct,decode,mb1,mooncake_conversation,9,0.12243698915618342,0.11945563593719268,0.023221476921448297,0.023185366098982432,0.30642019807401144,0.15321009903700572,0.01423282684216473,0.11814413869222462,0.11538106708329324
