method,phase,model,parallel_size,policy,segment,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape
frozen_mapping,decode,all,8,all,burstgpt_2,27,0.11205191996308599,0.12999671561922269,0.018922782270990163,0.019770121735616895,0.32431464943700566,0.16215732471850283,0.01465506723618733,0.10639982091537277,0.12414953198981342
frozen_mapping,decode,all,8,all,burstgpt_3,27,0.10053595847493947,0.11599902082484674,0.011167071718826204,0.007821749794667801,0.36513414804564265,0.18256707402282132,0.016574137214392954,0.0931521381408586,0.10978511050259653
frozen_mapping,decode,all,8,all,mooncake_conversation,27,0.10405507491062697,0.11898716559102765,0.007344407803838089,0.007375486142886554,0.20720435783623123,0.10360217891811561,0.011427762627964544,0.09896167133362896,0.11570590698670749
frozen_mapping,decode,all,8,all,mooncake_toolagent,27,0.04631438365868549,0.03939385288050176,0.015458296725445393,0.01544699480135595,0.14765707970439756,0.07382853985219878,0.007284040176681778,0.04466728800280677,0.03862681013311393
frozen_mapping,decode,all,8,balanced,all,45,0.10127847138466345,0.09122693779744605,0.011723652910234606,0.01012940615552774,0.2999909191730622,0.1499954595865311,0.01399103832523738,0.0956229631536134,0.0867591191191233
frozen_mapping,decode,all,8,balanced,burstgpt_1,9,0.19001987732302605,0.17705370606170928,0.005725706032064852,0.00464538155953879,0.5760573269533261,0.28802866347666306,0.02775305493933841,0.17758344634911788,0.1652229572051029
frozen_mapping,decode,all,8,balanced,burstgpt_2,9,0.14806339521823508,0.16060648547548562,0.018922782270985393,0.019770121735614953,0.23310579323959832,0.11655289661979916,0.011530186275628556,0.1398167562800835,0.15235693539658904
frozen_mapping,decode,all,8,balanced,burstgpt_3,9,0.05161368648677259,0.04641289086631998,0.011167071718815594,0.007821749794659924,0.32800886800942447,0.16400443400471224,0.014089542204058034,0.04864537661554669,0.04343073446838154
frozen_mapping,decode,all,8,balanced,mooncake_conversation,9,0.06551212930098031,0.06583639609605878,0.0073444078038821985,0.007375486142929716,0.22088711705383293,0.11044355852691647,0.009807761045069604,0.06241034457793057,0.06270075457213077
frozen_mapping,decode,all,8,balanced,mooncake_toolagent,9,0.05118326859430333,0.05118710695617172,0.015458296725424996,0.015446994801327923,0.14189549060912907,0.07094774530456453,0.006774647162092297,0.049658891945388514,0.049668755725026055
frozen_mapping,decode,all,8,latency,all,45,0.12212952953263129,0.11545238936299995,0.011723652910224789,0.01012940615550824,0.28662042345595584,0.14331021172797792,0.01294615386546177,0.11875189256149923,0.11320906783091601
frozen_mapping,decode,all,8,latency,burstgpt_1,9,0.2145505767748061,0.18778675910590922,0.005725706032076894,0.0046453815595515185,0.647356807154553,0.3236784035772765,0.027931167208945715,0.2069144272709828,0.1810575453632988
frozen_mapping,decode,all,8,latency,burstgpt_2,9,0.12415919577835509,0.13202724816398415,0.018922782270992675,0.019770121735618987,0.2924798672476684,0.1462399336238342,0.013795086773610474,0.12015992206545503,0.12812846385557788
