candidate_id,model,alpha,strict_gate,composite_ratio,ratio_calls_histogram_wape,ratio_bytes_histogram_wape,ratio_mean_calls_histogram_tv,ratio_mean_normalized_log_payload_emd
pd48_full_w64_d1,qwen2.5-14b-instruct,0.1,True,0.9712598609803731,0.971087690694343,0.9810756725016384,0.9711669151566051,0.9617091655689061
pd48_full_w64_d1,qwen2.5-14b-instruct,0.25,True,0.9356967129998232,0.9343317643043676,0.9578301660350262,0.9332775551678374,0.9173473664920615
pd48_full_w64_d1,qwen2.5-14b-instruct,0.5,True,0.8953320789541657,0.8888383324737562,0.9312682352313932,0.8850455841130058,0.8761761639985075
pd48_full_w64_d1,qwen2.5-14b-instruct,0.75,True,0.8773558871293063,0.8655903236428036,0.9216433413457127,0.8577215311205164,0.8644683524081926
pd48_full_w64_d1,qwen2.5-14b-instruct,1.0,True,0.8786653697208643,0.8620125965084424,0.9283538711214318,0.8490814517339164,0.8752135595196666
pd48_full_w64_d1,mixtral-8x7b-instruct-v0.1,0.05,True,0.9884967542425248,0.9885924757609194,0.9885172468232108,0.9884264641416277,0.988450830244341
pd48_full_w64_d1,mixtral-8x7b-instruct-v0.1,0.1,True,0.9782235094653222,0.9784285550535595,0.9777395291278788,0.977597529575186,0.9791284241046645
pd48_full_w64_d1,mixtral-8x7b-instruct-v0.1,0.25,True,0.9548198860774149,0.9544332496999506,0.950542440468156,0.9511525365683653,0.9631513175731877
pd48_full_w64_d1,mixtral-8x7b-instruct-v0.1,0.5,True,0.9383784195626985,0.9366091406262134,0.9266387148862046,0.9257638396310589,0.9645019831073169
pd48_full_w64_d1,mixtral-8x7b-instruct-v0.1,0.75,True,0.9465639269815865,0.9414940477575888,0.9333991908718513,0.9210097434399139,0.990352725856992
pd48_full_w64_d1,mixtral-8x7b-instruct-v0.1,1.0,False,0.9770962511484738,0.9688794356318691,0.9660774692021887,0.9378387293806513,1.0355893703791859
