model_id,configuration,topology_level,pair_id,replica_id,measurement_id,payload_bytes0,payload_bytes1,repeat_count,concurrent_wave_us,solo0_us,solo1_us,matched_solo_ideal_us,concurrent_repeat_cv
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_00__p2_p2,1,qwen3-30b-a3b__p2d1__l3__r1,196608,196608,5,87.821,87.82900000000001,89.783,89.783,0.05472733035004451
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_01__p8_p8,0,qwen3-30b-a3b__p2d1__l3__r0,786432,786432,7,94.314,92.071,91.468,92.071,0.02842982736877683
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_01__p8_p8,1,qwen3-30b-a3b__p2d1__l3__r1,786432,786432,5,93.0795,92.2625,91.0955,92.2625,0.03585769309801669
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_02__p32_p32,0,qwen3-30b-a3b__p2d1__l3__r0,3145728,3145728,7,162.83499999999998,134.747,135.6635,135.6635,0.1408249553109519
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_02__p32_p32,1,qwen3-30b-a3b__p2d1__l3__r1,3145728,3145728,5,150.4665,138.405,135.90449999999998,138.405,0.11131441100666116
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_03__p128_p128,0,qwen3-30b-a3b__p2d1__l3__r0,12582912,12582912,7,582.62,352.284,353.097,353.097,0.057123825724746245
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_03__p128_p128,1,qwen3-30b-a3b__p2d1__l3__r1,12582912,12582912,5,554.797,373.843,355.313,373.843,0.04826795283785997
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_04__p512_p512,0,qwen3-30b-a3b__p2d1__l3__r0,50331648,50331648,7,2187.599,1269.332,1240.24,1269.332,0.023027065553890384
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_04__p512_p512,1,qwen3-30b-a3b__p2d1__l3__r1,50331648,50331648,5,2258.148,1357.061,1239.489,1357.061,0.019790767935550173
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_05__p2048_p2048,0,qwen3-30b-a3b__p2d1__l3__r0,201326592,201326592,7,8865.571,4736.43,4869.72,4869.72,0.008687993178255997
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_05__p2048_p2048,1,qwen3-30b-a3b__p2d1__l3__r1,201326592,201326592,5,8909.454,5263.129,4850.522,5263.129,0.011865342806764906
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_06__p2_p32,0,qwen3-30b-a3b__p2d1__l3__r0,196608,3145728,7,128.755,75.37549999999999,126.566,126.566,0.008539592035996706
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_06__p2_p32,1,qwen3-30b-a3b__p2d1__l3__r1,196608,3145728,5,128.752,76.4315,126.4235,126.4235,0.031117253681121903
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_07__p8_p128,0,qwen3-30b-a3b__p2d1__l3__r0,786432,12582912,7,342.6255,82.53999999999999,341.8115,341.8115,0.016260431329770907
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_07__p8_p128,1,qwen3-30b-a3b__p2d1__l3__r1,786432,12582912,5,339.836,86.90899999999999,339.47450000000003,339.47450000000003,0.004322396341277341
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_08__p32_p512,0,qwen3-30b-a3b__p2d1__l3__r0,3145728,50331648,7,1229.161,138.981,1226.0394999999999,1226.0394999999999,0.0028058497404672192
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_08__p32_p512,1,qwen3-30b-a3b__p2d1__l3__r1,3145728,50331648,5,1224.7875,144.048,1230.5505,1230.5505,0.0147989652204107
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_09__p128_p2048,0,qwen3-30b-a3b__p2d1__l3__r0,12582912,201326592,7,4830.848,358.842,4827.948,4827.948,0.009741413706975188
qwen3-30b-a3b,P2D1,L3,qwen3-30b-a3b__ext_09__p128_p2048,1,qwen3-30b-a3b__p2d1__l3__r1,12582912,201326592,5,4837.551,376.456,4824.755,4824.755,0.020233502638718752
llama-3.2-3b-instruct,P1D2,L1,llama-3.2-3b-instruct__ext_00__p2_p2,0,llama-3.2-3b-instruct__p1d2__l1__r0,229376,229376,5,64.98949999999999,62.4025,59.695499999999996,62.4025,0.11825765946991407
llama-3.2-3b-instruct,P1D2,L1,llama-3.2-3b-instruct__ext_00__p2_p2,1,llama-3.2-3b-instruct__p1d2__l1__r1,229376,229376,9,65.07,62.8345,61.8855,62.8345,0.15651898613450385
llama-3.2-3b-instruct,P1D2,L1,llama-3.2-3b-instruct__ext_01__p8_p8,0,llama-3.2-3b-instruct__p1d2__l1__r0,917504,917504,5,73.1525,73.17,68.3765,73.17,0.08434117181687746
llama-3.2-3b-instruct,P1D2,L1,llama-3.2-3b-instruct__ext_01__p8_p8,1,llama-3.2-3b-instruct__p1d2__l1__r1,917504,917504,9,73.12100000000001,69.2075,66.7125,69.2075,0.11410748177232627
llama-3.2-3b-instruct,P1D2,L1,llama-3.2-3b-instruct__ext_02__p32_p32,0,llama-3.2-3b-instruct__p1d2__l1__r0,3670016,3670016,5,177.168,125.0765,122.507,125.0765,0.05266380868374756
llama-3.2-3b-instruct,P1D2,L1,llama-3.2-3b-instruct__ext_02__p32_p32,1,llama-3.2-3b-instruct__p1d2__l1__r1,3670016,3670016,9,166.88400000000001,123.4225,121.9395,123.4225,0.04605985574527597
